1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000
0.999925	0.012016	0.002322	-0.002195	-0.010582	0.999941	0.012039	-0.999871	-0.010554
0.999816	0.018637	0.004737	-0.004508	-0.012335	0.999915	0.018693	-0.999751	-0.012248
0.999666	0.024790	0.007255	-0.006899	-0.014405	0.999872	0.024891	-0.999588	-0.014229
0.999491	0.030369	0.009820	-0.009314	-0.016761	0.999817	0.030528	-0.999399	-0.016470
0.999302	0.035275	0.012365	-0.011688	-0.019349	0.999745	0.035505	-0.999191	-0.018923
0.999112	0.039428	0.014829	-0.013965	-0.022110	0.999657	0.039743	-0.998977	-0.021540
0.998938	0.042756	0.017140	-0.016082	-0.024972	0.999559	0.043165	-0.998773	-0.024257
0.998793	0.045209	0.019235	-0.017987	-0.027854	0.999451	0.045720	-0.998590	-0.027007
0.998685	0.046750	0.021045	-0.019623	-0.030669	0.999337	0.047364	-0.998435	-0.029711
0.998623	0.047363	0.022519	-0.020953	-0.033322	0.999224	0.048076	-0.998321	-0.032283
0.998613	0.047048	0.023607	-0.021936	-0.035720	0.999121	0.047849	-0.998253	-0.034639
0.998655	0.045825	0.024267	-0.022543	-0.037766	0.999033	0.046697	-0.998236	-0.036682
0.998743	0.043732	0.024479	-0.022760	-0.039374	0.998965	0.044651	-0.998267	-0.038329
0.998872	0.040824	0.024228	-0.022576	-0.040455	0.998926	0.041760	-0.998347	-0.039488
0.999032	0.037165	0.023524	-0.021999	-0.040938	0.998920	0.038088	-0.998470	-0.040080
0.999211	0.032841	0.022384	-0.021038	-0.040758	0.998948	0.033719	-0.998630	-0.040035
0.999393	0.027942	0.020844	-0.019721	-0.039869	0.999011	0.028745	-0.998815	-0.039294
0.999565	0.022571	0.018954	-0.018082	-0.038235	0.999105	0.023276	-0.999014	-0.037810
0.999717	0.016838	0.016779	-0.016167	-0.035845	0.999226	0.017426	-0.999215	-0.035562
0.999838	0.010857	0.014386	-0.014024	-0.032696	0.999367	0.011320	-0.999406	-0.032539
0.999918	0.004746	0.011858	-0.011717	-0.028813	0.999516	0.005085	-0.999573	-0.028755
0.999956	-0.001380	0.009278	-0.009309	-0.024237	0.999663	-0.001154	-0.999705	-0.024249
0.999949	-0.007400	0.006725	-0.006865	-0.019022	0.999794	-0.007270	-0.999791	-0.019072
0.999903	-0.013200	0.004285	-0.004460	-0.013247	0.999902	-0.013142	-0.999825	-0.013305
0.999823	-0.018674	0.002030	-0.002161	-0.007006	0.999972	-0.018659	-0.999800	-0.007045
0.999719	-0.023718	0.000026	-0.000036	-0.000401	1.000000	-0.023718	-0.999719	-0.000402
0.999599	-0.028236	-0.001671	0.001853	0.006446	0.999977	-0.028225	-0.999580	0.006496
0.999480	-0.032144	-0.003023	0.003456	0.013406	0.999905	-0.032100	-0.999394	0.013510
0.999365	-0.035370	-0.004002	0.004724	0.020344	0.999781	-0.035281	-0.999166	0.020498
0.999272	-0.037855	-0.004598	0.005627	0.027118	0.999616	-0.037716	-0.998915	0.027311
0.999206	-0.039551	-0.004813	0.006143	0.033587	0.999417	-0.039366	-0.998653	0.033803
0.999172	-0.040427	-0.004671	0.006274	0.039610	0.999196	-0.040210	-0.998398	0.039831
0.999172	-0.040470	-0.004199	0.006023	0.045054	0.998967	-0.040239	-0.998165	0.045261
0.999206	-0.039677	-0.003445	0.005420	0.049792	0.998744	-0.039456	-0.997970	0.049967
0.999273	-0.038067	-0.002463	0.004508	0.053708	0.998548	-0.037880	-0.997832	0.053841
0.999362	-0.035674	-0.001319	0.003342	0.056704	0.998385	-0.035542	-0.997753	0.056787
0.999470	-0.032543	-0.000080	0.001992	0.058699	0.998274	-0.032482	-0.997745	0.058733
0.999586	-0.028740	0.001177	0.000539	0.059629	0.998221	-0.028759	-0.997807	0.059620
0.999702	-0.024335	0.002383	-0.000933	0.059453	0.998231	-0.024433	-0.997935	0.059412
0.999806	-0.019419	0.003461	-0.002326	0.058152	0.998305	-0.019587	-0.998119	0.058095
0.999891	-0.014084	0.004338	-0.003547	0.055731	0.998439	-0.014304	-0.998346	0.055675
0.999951	-0.008435	0.004951	-0.004504	0.052220	0.998625	-0.008682	-0.998599	0.052180
0.999982	-0.002580	0.005239	-0.005110	0.047673	0.998849	-0.002827	-0.998859	0.047659
0.999981	0.003371	0.005151	-0.005289	0.042165	0.999096	0.003150	-0.999105	0.042182
0.999946	0.009305	0.004645	-0.004975	0.035791	0.999347	0.009133	-0.999317	0.035835
0.999879	0.015115	0.003689	-0.004122	0.028668	0.999580	0.015003	-0.999475	0.028727
0.999784	0.020692	0.002265	-0.002698	0.020925	0.999778	0.020640	-0.999568	0.020976
0.999664	0.025936	0.000365	-0.000695	0.012708	0.999919	0.025929	-0.999583	0.012722
0.999524	0.030753	-0.002002	0.001875	0.004167	0.999989	0.030761	-0.999517	0.004108
0.999373	0.035057	-0.004818	0.004980	-0.004535	0.999977	0.035034	-0.999375	-0.004707
0.999215	0.038777	-0.008048	0.008568	-0.013243	0.999875	0.038665	-0.999160	-0.013565
0.999055	0.041847	-0.011643	0.012564	-0.021796	0.999682	0.041580	-0.998885	-0.022301
0.998900	0.044220	-0.015540	0.016878	-0.030041	0.999406	0.043727	-0.998569	-0.030755
0.998754	0.045858	-0.019667	0.021410	-0.037835	0.999054	0.045071	-0.998231	-0.038769
0.998622	0.046741	-0.023932	0.026041	-0.045046	0.998647	0.045599	-0.997892	-0.046201
0.998501	0.046862	-0.028241	0.030652	-0.051555	0.998199	0.045321	-0.997569	-0.052914
