1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000
0.998375	0.011325	0.055870	-0.055917	0.003860	0.998429	0.011092	-0.999929	0.004487
0.998251	0.012841	0.057717	-0.057779	0.004508	0.998320	0.012559	-0.999908	0.005242
0.998159	0.014176	0.058973	-0.059051	0.005112	0.998242	0.013849	-0.999886	0.005939
0.998105	0.015337	0.059606	-0.059699	0.005658	0.998201	0.014972	-0.999867	0.006563
0.998089	0.016339	0.059588	-0.059695	0.006142	0.998198	0.015943	-0.999847	0.007106
0.998116	0.017200	0.058903	-0.059023	0.006554	0.998236	0.016784	-0.999832	0.007556
0.998182	0.017938	0.057547	-0.057678	0.006886	0.998312	0.017511	-0.999816	0.007908
0.998285	0.018577	0.055522	-0.055663	0.007127	0.998425	0.018152	-0.999803	0.008149
0.998420	0.019144	0.052840	-0.052988	0.007271	0.998569	0.018733	-0.999790	0.008274
0.998579	0.019664	0.049527	-0.049678	0.007303	0.998738	0.019278	-0.999779	0.008270
0.998755	0.020167	0.045612	-0.045765	0.007218	0.998926	0.019817	-0.999770	0.008132
0.998938	0.020678	0.041141	-0.041294	0.007005	0.999121	0.020371	-0.999761	0.007851
0.999121	0.021220	0.036164	-0.036312	0.006656	0.999319	0.020965	-0.999753	0.007421
0.999290	0.021820	0.030741	-0.030882	0.006162	0.999504	0.021620	-0.999743	0.006832
0.999436	0.022496	0.024940	-0.025070	0.005517	0.999670	0.022351	-0.999732	0.006078
0.999552	0.023264	0.018839	-0.018953	0.004717	0.999810	0.023171	-0.999719	0.005156
0.999630	0.024136	0.012517	-0.012611	0.003757	0.999913	0.024087	-0.999701	0.004060
0.999666	0.025117	0.006061	-0.006129	0.002639	0.999977	0.025100	-0.999681	0.002792
0.999657	0.026210	-0.000443	0.000408	0.001360	0.999999	0.026210	-0.999656	0.001349
0.999600	0.027410	-0.006900	0.006904	-0.000069	0.999976	0.027408	-0.999624	-0.000259
0.999501	0.028703	-0.013220	0.013273	-0.001644	0.999911	0.028679	-0.999588	-0.002024
0.999361	0.030075	-0.019315	0.019425	-0.003353	0.999805	0.030005	-0.999542	-0.003935
0.999188	0.031505	-0.025094	0.025270	-0.005182	0.999667	0.031364	-0.999490	-0.005974
0.998992	0.032964	-0.030478	0.030728	-0.007111	0.999503	0.032731	-0.999432	-0.008116
0.998781	0.034423	-0.035384	0.035717	-0.009120	0.999321	0.034077	-0.999366	-0.010339
0.998567	0.035843	-0.039744	0.040168	-0.011186	0.999131	0.035367	-0.999295	-0.012609
0.998361	0.037189	-0.043497	0.044016	-0.013273	0.998943	0.036572	-0.999220	-0.014888
0.998175	0.038421	-0.046584	0.047203	-0.015358	0.998767	0.037658	-0.999143	-0.017144
0.998019	0.039500	-0.048966	0.049684	-0.017401	0.998613	0.038593	-0.999068	-0.019329
0.997902	0.040385	-0.050607	0.051421	-0.019366	0.998489	0.039344	-0.998997	-0.021402
0.997831	0.041042	-0.051489	0.052391	-0.021213	0.998402	0.039884	-0.998933	-0.023317
0.997809	0.041435	-0.051593	0.052573	-0.022902	0.998355	0.040185	-0.998879	-0.025030
0.997838	0.041533	-0.050923	0.051965	-0.024393	0.998350	0.040223	-0.998839	-0.026498
0.997920	0.041316	-0.049490	0.050575	-0.025641	0.998391	0.039980	-0.998817	-0.027677
0.998048	0.040764	-0.047312	0.048419	-0.026610	0.998473	0.039443	-0.998815	-0.028532
0.998217	0.039865	-0.044420	0.045526	-0.027257	0.998591	0.038598	-0.998833	-0.029023
0.998418	0.038618	-0.040858	0.041937	-0.027550	0.998740	0.037443	-0.998874	-0.029126
0.998641	0.037025	-0.036669	0.037697	-0.027456	0.998912	0.035978	-0.998937	-0.028814
0.998873	0.035101	-0.031910	0.032864	-0.026944	0.999096	0.034209	-0.999020	-0.028068
0.999106	0.032865	-0.026645	0.027505	-0.025997	0.999285	0.032149	-0.999123	-0.026878
0.999320	0.030341	-0.020943	0.021693	-0.024599	0.999462	0.029810	-0.999236	-0.025240
0.999509	0.027567	-0.014876	0.015504	-0.022742	0.999621	0.027218	-0.999361	-0.023158
0.999661	0.024578	-0.008524	0.009027	-0.020425	0.999750	0.024398	-0.999489	-0.020640
0.999768	0.021420	-0.001966	0.002344	-0.017659	0.999841	0.021382	-0.999614	-0.017705
0.999825	0.018140	0.004714	-0.004452	-0.014459	0.999886	0.018206	-0.999731	-0.014375
0.999825	0.014784	0.011433	-0.011273	-0.010850	0.999877	0.014907	-0.999831	-0.010682
0.999772	0.011403	0.018104	-0.018027	-0.006867	0.999815	0.011525	-0.999912	-0.006660
0.999664	0.008046	0.024645	-0.024625	-0.002554	0.999694	0.008106	-0.999965	-0.002355
0.999509	0.004760	0.030972	-0.030982	0.002044	0.999518	0.004694	-0.999986	0.002190
0.999313	0.001591	0.037005	-0.037016	0.006870	0.999290	0.001336	-0.999974	0.006924
0.999088	-0.001425	0.042666	-0.042646	0.011861	0.999019	-0.001929	-0.999928	0.011790
0.998843	-0.004251	0.047883	-0.047805	0.016955	0.998712	-0.005057	-0.999846	0.016732
0.998593	-0.006856	0.052585	-0.052422	0.022080	0.998381	-0.008006	-0.999732	0.021689
0.998347	-0.009221	0.056714	-0.056445	0.027166	0.998035	-0.010743	-0.999588	0.026601
0.998121	-0.011326	0.060208	-0.059818	0.032139	0.997691	-0.013235	-0.999418	0.031401
0.997925	-0.013163	0.063025	-0.062502	0.036928	0.997361	-0.015455	-0.999231	0.036029
0.997769	-0.014728	0.065121	-0.064463	0.041462	0.997059	-0.017384	-0.999032	0.040420
0.997660	-0.016022	0.066467	-0.065676	0.045672	0.996796	-0.019007	-0.998828	0.044513
0.997604	-0.017058	0.067041	-0.066126	0.049493	0.996583	-0.020317	-0.998629	0.048246
0.997604	-0.017844	0.066831	-0.065807	0.052861	0.996431	-0.021313	-0.998442	0.051560
0.997661	-0.018402	0.065841	-0.064726	0.055721	0.996346	-0.022003	-0.998277	0.054399
0.997769	-0.018749	0.064079	-0.062896	0.058023	0.996332	-0.022398	-0.998139	0.056714
0.997925	-0.018914	0.061567	-0.060340	0.059723	0.996390	-0.022523	-0.998037	0.058457
0.998118	-0.018921	0.058342	-0.057096	0.060782	0.996517	-0.022401	-0.997972	0.059587
0.998339	-0.018796	0.054445	-0.053204	0.061169	0.996708	-0.022064	-0.997950	0.060067
0.998580	-0.018566	0.049934	-0.048721	0.060862	0.996957	-0.021548	-0.997974	0.059871
