0.999757	0.017046	0.014004	-0.013208	-0.045894	0.998859	0.017670	-0.998801	-0.045658
0.999826	0.017730	0.005593	-0.004833	-0.042624	0.999078	0.017952	-0.998933	-0.042531
0.999830	0.018175	-0.002770	0.003468	-0.038454	0.999253	0.018055	-0.999094	-0.038510
0.999771	0.018368	-0.010949	0.011558	-0.033405	0.999375	0.017990	-0.999273	-0.033610
0.999655	0.018298	-0.018808	0.019307	-0.027519	0.999435	0.017770	-0.999454	-0.027863
0.999496	0.017961	-0.026212	0.026585	-0.020847	0.999430	0.017405	-0.999622	-0.021314
0.999302	0.017363	-0.033032	0.033267	-0.013464	0.999355	0.016907	-0.999757	-0.014032
0.999098	0.016516	-0.039147	0.039242	-0.005454	0.999216	0.016289	-0.999850	-0.006097
0.998893	0.015436	-0.044445	0.044402	0.003080	0.999009	0.015558	-0.999877	0.002391
0.998708	0.014151	-0.048826	0.048657	0.012028	0.998744	0.014720	-0.999829	0.011324
0.998557	0.012689	-0.052208	0.051931	0.021264	0.998425	0.013779	-0.999694	0.020574
0.998451	0.011091	-0.054524	0.054163	0.030654	0.998062	0.012741	-0.999469	0.030005
0.998401	0.009399	-0.055726	0.055308	0.040058	0.997665	0.011609	-0.999153	0.039475
0.998414	0.007655	-0.055788	0.055345	0.049332	0.997248	0.010386	-0.998753	0.048830
0.998485	0.005903	-0.054704	0.054267	0.058329	0.996821	0.009075	-0.998279	0.057920
0.998612	0.004186	-0.052488	0.052091	0.066898	0.996398	0.007682	-0.997750	0.066587
0.998787	0.002546	-0.049182	0.048854	0.074899	0.995994	0.006219	-0.997188	0.074684
0.998994	0.001013	-0.044845	0.044610	0.082190	0.995618	0.004694	-0.996616	0.082063
0.999217	-0.000380	-0.039560	0.039438	0.088642	0.995282	0.003129	-0.996063	0.088587
0.999440	-0.001615	-0.033427	0.033430	0.094136	0.994998	0.001539	-0.995558	0.094137
0.999644	-0.002682	-0.026565	0.026700	0.098562	0.994773	-0.000050	-0.995127	0.098598
0.999810	-0.003576	-0.019112	0.019376	0.101830	0.994612	-0.001610	-0.994795	0.101881
0.999927	-0.004299	-0.011217	0.011603	0.103870	0.994523	-0.003110	-0.994581	0.103912
0.999983	-0.004867	-0.003036	0.003528	0.104626	0.994504	-0.004522	-0.994499	0.104641
