0.997478	-0.031424	0.063641	-0.063382	0.009165	0.997947	-0.031943	-0.999464	0.007150
0.997546	-0.028393	0.064009	-0.063847	0.006585	0.997938	-0.028756	-0.999576	0.004756
0.997688	-0.025578	0.062988	-0.062923	0.003357	0.998014	-0.025739	-0.999668	0.001740
0.997895	-0.023132	0.060571	-0.060597	-0.000392	0.998162	-0.023066	-0.999732	-0.001793
0.998162	-0.021189	0.056792	-0.056900	-0.004509	0.998370	-0.020898	-0.999766	-0.005706
0.998464	-0.019860	0.051719	-0.051902	-0.008809	0.998613	-0.019377	-0.999764	-0.009826
0.998781	-0.019226	0.045458	-0.045714	-0.013098	0.998868	-0.018609	-0.999729	-0.013961
0.999085	-0.019332	0.038154	-0.038487	-0.017165	0.999112	-0.018660	-0.999666	-0.017893
0.999347	-0.020187	0.029980	-0.030399	-0.020801	0.999322	-0.019550	-0.999580	-0.021401
0.999539	-0.021761	0.021146	-0.021663	-0.023807	0.999481	-0.021246	-0.999479	-0.024267
0.999642	-0.023982	0.011888	-0.012511	-0.025999	0.999584	-0.023663	-0.999374	-0.026290
0.999638	-0.026745	0.002461	-0.003189	-0.027226	0.999623	-0.026668	-0.999271	-0.027302
0.999530	-0.029905	-0.006866	0.006048	-0.027366	0.999608	-0.030081	-0.999179	-0.027172
0.999322	-0.033285	-0.015820	0.014946	-0.026343	0.999543	-0.033686	-0.999100	-0.025828
0.999035	-0.036678	-0.024136	0.023259	-0.024134	0.999438	-0.037240	-0.999035	-0.023258
0.998706	-0.039866	-0.031568	0.030758	-0.020766	0.999311	-0.040494	-0.998989	-0.019513
0.998372	-0.042612	-0.037902	0.037236	-0.016329	0.999173	-0.043196	-0.998958	-0.014716
0.998077	-0.044685	-0.042958	0.042509	-0.010968	0.999036	-0.045113	-0.998941	-0.009047
0.997860	-0.045858	-0.046614	0.046439	-0.004886	0.998909	-0.046036	-0.998936	-0.002746
0.997752	-0.045938	-0.048794	0.048922	0.001664	0.998801	-0.045801	-0.998943	0.003908
0.997771	-0.044761	-0.049487	0.049910	0.008381	0.998718	-0.044289	-0.998962	0.010596
0.997918	-0.042217	-0.048739	0.049407	0.014939	0.998666	-0.041433	-0.998996	0.016993
0.998179	-0.038254	-0.046646	0.047472	0.020990	0.998652	-0.037223	-0.999048	0.022768
0.998519	-0.032884	-0.043360	0.044230	0.026192	0.998679	-0.031705	-0.999117	0.027608
0.998893	-0.026191	-0.039073	0.039860	0.030215	0.998748	-0.024978	-0.999200	0.031225
0.999254	-0.018330	-0.034004	0.034592	0.032774	0.998864	-0.017195	-0.999295	0.033384
0.999551	-0.009514	-0.028404	0.028710	0.033641	0.999021	-0.008549	-0.999388	0.033899
0.999746	-0.000019	-0.022534	0.022523	0.032662	0.999212	0.000717	-0.999466	0.032654
0.999812	0.009851	-0.016654	0.016354	0.029764	0.999422	0.010341	-0.999508	0.029598
0.999743	0.019760	-0.011029	0.010534	0.024976	0.999632	0.020028	-0.999492	0.024761
0.999551	0.029371	-0.005906	0.005366	0.018415	0.999815	0.029474	-0.999398	0.018250
0.999263	0.038359	-0.001506	0.001112	0.010296	0.999946	0.038372	-0.999211	0.010246
0.998921	0.046427	0.001973	-0.002017	0.000909	0.999998	0.046425	-0.998922	0.001002
0.998568	0.053324	0.004377	-0.003882	-0.009384	0.999949	0.053362	-0.998533	-0.009164
0.998253	0.058846	0.005594	-0.004413	-0.020181	0.999788	0.058946	-0.998064	-0.019886
0.998008	0.062851	0.005570	-0.003623	-0.031046	0.999512	0.062993	-0.997540	-0.030756
0.997859	0.065257	0.004309	-0.001598	-0.041539	0.999135	0.065380	-0.997003	-0.041345
0.997815	0.066042	0.001877	0.001513	-0.051238	0.998686	0.066051	-0.996501	-0.051226
0.997868	0.065242	-0.001591	0.005498	-0.059754	0.998198	0.065029	-0.996078	-0.059986
0.997999	0.062941	-0.005902	0.010110	-0.066745	0.997718	0.062403	-0.995782	-0.067248
0.998184	0.059273	-0.010805	0.015067	-0.071938	0.997296	0.058335	-0.995647	-0.072700
0.998391	0.054409	-0.016006	0.020078	-0.075128	0.996972	0.053042	-0.995689	-0.076100
0.998596	0.048557	-0.021185	0.024851	-0.076191	0.996784	0.046787	-0.995910	-0.077290
0.998782	0.041951	-0.026006	0.029106	-0.075079	0.996754	0.039862	-0.996296	-0.076209
0.998938	0.034842	-0.030141	0.032584	-0.071831	0.996884	0.032568	-0.996808	-0.072890
0.999067	0.027502	-0.033288	0.035057	-0.066563	0.997166	0.025209	-0.997403	-0.067465
0.999176	0.020198	-0.035192	0.036337	-0.059464	0.997569	0.018057	-0.998026	-0.060149
0.999277	0.013197	-0.035653	0.036280	-0.050791	0.998050	0.011361	-0.998622	-0.051233
0.999381	0.006748	-0.034544	0.034792	-0.040853	0.998560	0.005327	-0.999143	-0.041062
0.999493	0.001068	-0.031816	0.031834	-0.030011	0.999043	0.000112	-0.999549	-0.030030
0.999616	-0.003663	-0.027495	0.027422	-0.018655	0.999451	-0.004174	-0.999820	-0.018548
0.999738	-0.007310	-0.021688	0.021635	-0.007185	0.999740	-0.007464	-0.999947	-0.007024
0.999846	-0.009799	-0.014563	0.014603	0.003993	0.999885	-0.009739	-0.999944	0.004136
0.999919	-0.011111	-0.006354	0.006515	0.014496	0.999875	-0.011018	-0.999834	0.014567
0.999932	-0.011287	0.002660	-0.002389	0.023972	0.999709	-0.011347	-0.999648	0.023943
0.999871	-0.010421	0.012164	-0.011823	0.032116	0.999413	-0.010806	-0.999429	0.031989
0.999725	-0.008655	0.021831	-0.021481	0.038689	0.999021	-0.009491	-0.999214	0.038493
0.999491	-0.006171	0.031321	-0.031023	0.043522	0.998571	-0.007525	-0.999034	0.043308
0.999183	-0.003164	0.040298	-0.040107	0.046516	0.998112	-0.005032	-0.998913	0.046351
0.998825	0.000151	0.048447	-0.048399	0.047656	0.997690	-0.002158	-0.998863	0.047607
0.998453	0.003568	0.055476	-0.055582	0.047005	0.997347	0.000951	-0.998888	0.047131
0.998107	0.006901	0.061123	-0.061372	0.044694	0.997115	0.004150	-0.998978	0.045033
0.997824	0.009988	0.065168	-0.065525	0.040917	0.997011	0.007292	-0.999112	0.041483
0.997642	0.012703	0.067443	-0.067860	0.035924	0.997048	0.010243	-0.999274	0.036701
0.997585	0.014960	0.067820	-0.068245	0.030004	0.997217	0.012883	-0.999438	0.030953
0.997664	0.016712	0.066236	-0.066618	0.023475	0.997502	0.015115	-0.999584	0.024534
0.997873	0.017951	0.062683	-0.062983	0.016672	0.997876	0.016867	-0.999701	0.017767
0.998187	0.018703	0.057216	-0.057409	0.009931	0.998301	0.018103	-0.999776	0.010987
0.998570	0.019028	0.049953	-0.050030	0.003574	0.998741	0.018825	-0.999812	0.004521
