-0.999397	0.030290	0.016918
-0.999354	0.031802	0.016790
-0.999318	0.033040	0.016419
-0.999297	0.033980	0.015837
-0.999287	0.034600	0.015075
-0.999290	0.034886	0.014171
-0.999307	0.034825	0.013157
-0.999335	0.034413	0.012073
-0.999374	0.033648	0.010951
-0.999422	0.032535	0.009826
-0.999478	0.031084	0.008733
-0.999541	0.029309	0.007700
-0.999607	0.027227	0.006757
-0.999674	0.024863	0.005927
-0.999739	0.022243	0.005236
-0.999800	0.019398	0.004697
-0.999858	0.016363	0.004328
-0.999906	0.013171	0.004139
-0.999943	0.009864	0.004137
-0.999970	0.006478	0.004325
-0.999983	0.003054	0.004701
-0.999985	-0.000365	0.005261
-0.999975	-0.003740	0.005997
-0.999950	-0.007033	0.006894
-0.999917	-0.010203	0.007938
-0.999872	-0.013212	0.009109
-0.999818	-0.016026	0.010386
-0.999757	-0.018612	0.011745
-0.999694	-0.020937	0.013156
-0.999629	-0.022973	0.014593
-0.999567	-0.024697	0.016025
-0.999508	-0.026086	0.017420
-0.999456	-0.027122	0.018746
-0.999414	-0.027792	0.019971
-0.999384	-0.028082	0.021063
-0.999366	-0.027989	0.021990
-0.999363	-0.027506	0.022721
-0.999375	-0.026639	0.023231
-0.999401	-0.025391	0.023491
-0.999441	-0.023772	0.023480
-0.999494	-0.021798	0.023179
-0.999556	-0.019488	0.022571
-0.999625	-0.016863	0.021647
-0.999694	-0.013950	0.020401
-0.999765	-0.010783	0.018830
-0.999830	-0.007394	0.016942
-0.999884	-0.003824	0.014746
-0.999924	-0.000112	0.012258
-0.999949	0.003692	0.009502
-0.999951	0.007547	0.006505
-0.999929	0.011400	0.003302
-0.999884	0.015202	-0.000071
-0.999815	0.018901	-0.003569
-0.999723	0.022451	-0.007147
-0.999609	0.025801	-0.010756
-0.999479	0.028902	-0.014344
-0.999338	0.031712	-0.017857
-0.999189	0.034189	-0.021245
-0.999042	0.036295	-0.024455
-0.998900	0.037999	-0.027438
-0.998773	0.039274	-0.030149
-0.998665	0.040099	-0.032543
-0.998583	0.040457	-0.034584
-0.998528	0.040340	-0.036236
-0.998508	0.039744	-0.037474
-0.998518	0.038675	-0.038277
-0.998562	0.037141	-0.038630
-0.998639	0.035158	-0.038523
-0.998744	0.032748	-0.037956
-0.998870	0.029942	-0.036935
-0.999011	0.026770	-0.035472
-0.999165	0.023273	-0.033583
-0.999320	0.019494	-0.031297
-0.999470	0.015480	-0.028641
-0.999608	0.011284	-0.025655
-0.999725	0.006961	-0.022378
-0.999820	0.002568	-0.018857
-0.999884	-0.001835	-0.015143
-0.999916	-0.006185	-0.011292
-0.999917	-0.010420	-0.007359
-0.999889	-0.014478	-0.003407
-0.999832	-0.018296	0.000505
-0.999754	-0.021813	0.004313
-0.999655	-0.024972	0.007953
-0.999552	-0.027719	0.011363
-0.999445	-0.030001	0.014483
-0.999347	-0.031775	0.017254
-0.999264	-0.033000	0.019625
-0.999202	-0.033647	0.021545
-0.999168	-0.033693	0.022972
-0.999166	-0.033126	0.023873
-0.999196	-0.031942	0.024222
-0.999256	-0.030151	0.024005
-0.999344	-0.027777	0.023218
-0.999452	-0.024853	0.021872
-0.999570	-0.021428	0.019987
-0.999691	-0.017560	0.017600
-0.999802	-0.013323	0.014763
-0.999894	-0.008796	0.011536
-0.999959	-0.004075	0.007994
-0.999990	0.000747	0.004221
